Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
31,"M Tupac-Yupanqui, C Vidal-Silva, ...","Exploiting Arduino features to develop programming competencies",2022,"IEEE …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9707795/","https://scholar.google.com/scholar?cites=75545497256461456&as_sdt=2005&sciodt=2007&hl=en",219,"2024-08-22 10:20:32","","","","",,,,,31,15.50,10,3,2,"… We provide details of the open-hardware Arduino platform and the Tinkercad simulator to … This example enables us to understand practical details about the Ohms law, an empirical …","https://ieeexplore.ieee.org/iel7/6287639/9668973/09707795.pdf","https://scholar.google.com/scholar?q=related:kARawDpkDAEJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
9,"M Yu, Z Zhan, Z Lin, Y Feng, Z Chen, Q Li","The design and application of C-STEAM instructional resources based on Unity 3D blending physical and virtual manipulatives",2022,"Proceedings of the 14th …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3572549.3572574","https://scholar.google.com/scholar?cites=11630463131016194521&as_sdt=2005&sciodt=2007&hl=en",378,"2024-08-22 10:20:32","","10.1145/3572549.3572574","","",,,,,9,4.50,2,6,2,"… model and a physical open-source hardware system. The ""E … thinking and combine the open-source hardware system to … study carried out a teaching Empirical Study in L elementary …","https://dl.acm.org/doi/pdf/10.1145/3572549.3572574","https://scholar.google.com/scholar?q=related:2Wl_yZi0Z6EJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
3,"M Zennaro, E Pietrosemoli, A Arcia-Moret, ...","TV white spaces, I presume? the quest for TVWS in Malawi and Zambia",2013,"Proceedings of the …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2517899.2517926","https://scholar.google.com/scholar?cites=15803186199144882625&as_sdt=2005&sciodt=2007&hl=en",491,"2024-08-22 10:20:32","","10.1145/2517899.2517926","","",,,,,3,0.27,1,4,11,"… We introduce an open hardware device that geo-tags spectrum measurements and saves … This is evidenced by empirical measurements of the radio environment in a bid to ascertain …","https://dl.acm.org/doi/pdf/10.1145/2517899.2517926","https://scholar.google.com/scholar?q=related:weFihx4yUNsJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
6,"MA Wahed, MR Arshad","Modeling of torpedo-shaped micro autonomous underwater vehicle",2019,"… on Robotics, Vision, Signal Processing and …","Springer","https://link.springer.com/chapter/10.1007/978-981-13-6447-1_58","https://scholar.google.com/scholar?cites=5970307640088128906&as_sdt=2005&sciodt=2007&hl=en",468,"2024-08-22 10:20:32","","10.1007/978-981-13-6447-1_58","","",,,,,6,1.20,3,2,5,"… Mathematical model used in the control law is derived based on theoretical and empirical … Open system—The design of the AUV uses open source hardware. Therefore, additional …","https://www.researchgate.net/profile/Maz-Jamilah-Masnan/publication/332132328_Improving_Classification_of_Microembolus_and_Artifact_of_HITS_Event_by_Feature_Selection/links/5cd0d4a092851c4eab87d9c7/Improving-Classification-of-Microembolus-and-Artifact-of-HITS-Event-by-Feature-Selection.pdf#page=434","https://scholar.google.com/scholar?q=related:iu1ApyrL2lIJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
2,"MAB Sarker, SMS Hossain, NG Venkataswamy, ...","An Open-Source Face-Aware Capture System",2024,"Electronics","mdpi.com","https://www.mdpi.com/2079-9292/13/7/1178","https://scholar.google.com/scholar?cites=9865261721367031051&as_sdt=2005&sciodt=2007&hl=en",272,"2024-08-22 10:20:32","HTML","","","",,,,,2,2.00,1,4,1,"… None of these systems use open-source hardware and … In our research, we provided an open-source hardware and … landmark points and took the empirical subset of 17 landmark points…","https://www.mdpi.com/2079-9292/13/7/1178","https://scholar.google.com/scholar?q=related:Cy1XZkRz6IgJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
101,"MAR Escudero, CM Hierro, APM y Pablo","Using arduino to enhance computer programming courses in science and engineering",2013,"Edulearn13 Proceedings","library.iated.org","https://library.iated.org/view/RUBIOESCUDERO2013USI","https://scholar.google.com/scholar?cites=7194621978067077552&as_sdt=2005&sciodt=2007&hl=en",307,"2024-08-22 10:20:32","","","","",,,,,101,9.18,34,3,11,"… We develop these learning modules on an open hardware platform -Arduino [13]- which is … We believe that the results will be similar in the empirical sciences and engineering …","https://wpd.ugr.es/~marubio/wp-content/uploads/2012/03/arduino.pdf","https://scholar.google.com/scholar?q=related:sAno_5Fu2GMJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
13,"MC Di Guardo, E Marku, WM Bonivento, ...","When nothing is certain, anything is possible: Open innovation and lean approach at MVM",2022,"R&D …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/radm.12453","https://scholar.google.com/scholar?cites=4020381546995149111&as_sdt=2005&sciodt=2007&hl=en",329,"2024-08-22 10:20:32","","10.1111/radm.12453","","",,,,,13,6.50,3,4,2,"… basis for future theoretical and empirical research, … Open Hardware License (CERN-OHL) type ‘P’ (Permissive) v2.0 (the ‘MVM CERN License’). CERN-OHL is a reputed open hardware …","https://onlinelibrary.wiley.com/doi/pdf/10.1111/radm.12453","https://scholar.google.com/scholar?q=related:N2kuUrdDyzcJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
5,"MD Twieg","Open source NMR relaxometry platform",2013,"","rave.ohiolink.edu","https://rave.ohiolink.edu/etdc/view?acc_num=case1345828982","https://scholar.google.com/scholar?cites=4384721830353712460&as_sdt=2005&sciodt=2007&hl=en",448,"2024-08-22 10:20:32","","","","",,,,,5,0.45,5,1,11,"We present a low cost, open source hardware platform for use in NMR relaxometry experiments. The platform is capable of a wide variety of relaxometry experiments comprising many …","https://etd.ohiolink.edu/acprod/odb_etd/ws/send_file/send?accession=case1345828982&disposition=inline","https://scholar.google.com/scholar?q=related:TDUiAUap2TwJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
10,"MG Mariano, FE Morsch, MS Vega, ...","Qualification and validation test methodology of the open-source cubesat floripasat-i",2020,"Journal of Systems …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9316404/","https://scholar.google.com/scholar?cites=7190719957545989576&as_sdt=2005&sciodt=2007&hl=en",330,"2024-08-22 10:20:32","","","","",,,,,10,2.50,3,4,4,"… that want to use the open-source hardware and software left as heritage by this project. … It is based on an experimental platform for space technologies research, providing empirical …","https://ieeexplore.ieee.org/iel7/5971804/9316325/09316404.pdf","https://scholar.google.com/scholar?q=related:yDXXDLSRymMJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
3,"MH Rahman, MM Islam","An empirical approach to autonomous gsm bts based on oss and osh",2016,"2016 3rd International Conference on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7873138/","https://scholar.google.com/scholar?cites=14055611841671679166&as_sdt=2005&sciodt=2007&hl=en",82,"2024-08-22 10:20:32","","","","",,,,,3,0.38,2,2,8,"… For this purpose, reconfigurable open hardware and open … As the impact of open source hardware and software is … These types of open hardware and software create new opportunity …","https://ieeexplore.ieee.org/iel7/7864799/7873033/07873138.pdf","https://scholar.google.com/scholar?q=related:vkydC4CQD8MJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
82,"MI Sadowski, C Grant, TS Fell","Harnessing QbD, programming languages, and automation for reproducible biology",2016,"Trends in biotechnology","cell.com","https://www.cell.com/trends/biotechnology/fulltext/S0167-7799(15)00246-2","https://scholar.google.com/scholar?cites=9099500273732905689&as_sdt=2005&sciodt=2007&hl=en",434,"2024-08-22 10:20:32","HTML","","","",,,,,82,10.25,27,3,8,"… We argue that for bioengineering to fully access biological potential, it will require application of statistically designed experiments to derive detailed empirical models of underlying …","https://www.cell.com/trends/biotechnology/fulltext/S0167-7799(15)00246-2","https://scholar.google.com/scholar?q=related:2WprqUnrR34J:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
0,"MJ Oliva, GA Pasquevich, AL Veiga","Embedded device for digitalizing monitor and error signals in Mössbauer Spectroscopy",2023,"Hyperfine Interactions","Springer","https://link.springer.com/article/10.1007/s10751-023-01834-5","",310,"2024-08-22 10:20:32","","10.1007/s10751-023-01834-5","","",,,,,0,0.00,0,3,1,"… to this task, based on open hardware and open software tools. Its … devices with an open hardware and software philosophy. … It is usually obtained from an empirical approach and a …","https://www.researchgate.net/profile/Matias-Javier-Oliva/publication/376133104_Embedded_device_for_digitalizing_monitor_and_error_signals_in_Mossbauer_Spectroscopy/links/656a282c3fa26f66f445b670/Embedded-device-for-digitalizing-monitor-and-error-signals-in-Moessbauer-Spectroscopy.pdf","https://scholar.google.com/scholar?q=related:sB84H9W60yAJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
31,"ML Hale, D Ellis, R Gamble, C Waler, ...","Secu Wear: An open source, multi-component hardware/software platform for exploring wearable security",2015,"2015 IEEE International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7226677/","https://scholar.google.com/scholar?cites=3538747873944884808&as_sdt=2005&sciodt=2007&hl=en",106,"2024-08-22 10:20:32","","","","",,,,,31,3.44,6,5,9,"… in the form of a comparative analysis and empirical study. The results reveal how several … Ubertooth One [11, 24] is an open source hardware component and software package that …","https://ieeexplore.ieee.org/iel7/7221956/7226653/07226677.pdf","https://scholar.google.com/scholar?q=related:SFYnOHEoHDEJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
2,"MR Abbott","The era of big data comes to oceanography",2013,"Oceanography","JSTOR","https://www.jstor.org/stable/24862057","https://scholar.google.com/scholar?cites=11599719677913101164&as_sdt=2005&sciodt=2007&hl=en",408,"2024-08-22 10:20:32","","","","",,,,,2,0.18,2,1,11,"… in 2007, he described the first three paradigms as empirical (relying on observations of nature), … When combined with the emergence of “open source hardware” (such as the Arduino …","","https://scholar.google.com/scholar?q=related:bHMe0JZ7-qAJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
0,"MR Ikbal, S Arabia, R Alroobaea, AS Ghiduk, ...","Performance Evaluation of Xen, KVM, and Proxmox Hypervisors",2018,"Performance …","academia.edu","https://www.academia.edu/download/87934304/1287804d6b7aee0fb7e8b04022389837e3ad.pdf","",392,"2024-08-22 10:20:32","PDF","","","",,,,,0,0.00,0,5,6,"… This paper performs a comprehensive performance evaluation and benchmark three main open source hardware-assisted hypervisors: XenServer (2017), KVM (Kernel Virtual Machine…","https://www.academia.edu/download/87934304/1287804d6b7aee0fb7e8b04022389837e3ad.pdf","https://scholar.google.com/scholar?q=related:eqOIanN3JkEJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
30,"MS Sulkin, E Widder, C Shao, ...","Three-dimensional printing physiology laboratory technology",2013,"American Journal …","journals.physiology.org","https://journals.physiology.org/doi/abs/10.1152/ajpheart.00599.2013","https://scholar.google.com/scholar?cites=13020273854322344136&as_sdt=2005&sciodt=2007&hl=en",239,"2024-08-22 10:20:32","","10.1152/ajpheart.00599.2013","","",,,,,30,2.73,8,4,11,"… Fortunately, recent advances in open source technologies, including three-dimensional printing, open source hardware and software, present an exciting opportunity to bring the design …","https://journals.physiology.org/doi/full/10.1152/ajpheart.00599.2013","https://scholar.google.com/scholar?q=related:yIAwDRZOsbQJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
0,"MV Ferruzca","Application of the Internet of Things paradigm for the detection and treatment of depression in elderly; an approach to the state of the art",2010,"","academia.edu","https://www.academia.edu/download/35105753/Application_of_the_Internet_of_Things_paradigm_for_the_detection_and_treatment_of_depression.pdf","",171,"2024-08-22 10:20:32","PDF","","","",,,,,0,0.00,0,1,14,"… Development of empirical approach through the implementation of various prototypes (Arduino, for example) as an approximation of the use and application of open source hardware …","https://www.academia.edu/download/35105753/Application_of_the_Internet_of_Things_paradigm_for_the_detection_and_treatment_of_depression.pdf","https://scholar.google.com/scholar?q=related:-GsUXMHPvpIJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
0,"N Cárdenas-Bolaño, A Polo, C Robles-Algarín","Implementation of an Intelligent EMG Signal Classifier Using Open-Source Hardware",2023,"Computers","mdpi.com","https://www.mdpi.com/2073-431X/12/12/263","",150,"2024-08-22 10:20:32","HTML","","","",,,,,0,0.00,0,3,1,"This paper presents the implementation of an intelligent real-time single-channel electromyography (EMG) signal classifier based on open-source hardware. The article shows the …","https://www.mdpi.com/2073-431X/12/12/263","https://scholar.google.com/scholar?q=related:TNwtRV_ClJUJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
26,"N Gownaris, K Vermeir, MI Bittner, ...","Barriers to full participation in the open science life cycle among early career researchers",2022,"… Data Science Journal","shs.hal.science","https://shs.hal.science/halshs-03927528/","https://scholar.google.com/scholar?cites=1995444025970868177&as_sdt=2005&sciodt=2007&hl=en",365,"2024-08-22 10:20:32","","","","",,,,,26,13.00,7,4,2,"… Our Perspective: Our survey and discussions indicate that familiarity with and use of open hardware is limited among ECRs, more so than any other OS practice that we categorized …","https://shs.hal.science/halshs-03927528/document","https://scholar.google.com/scholar?q=related:0T8r8cQ9sRsJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
